2026-03-28 18:40:00+05:30,0.1433333333333333,Percent
2026-03-28 18:40:00+05:30,0.1433333333333333,Percent
2026-03-28 18:40:00+05:30,0.1433333333333333,Percent
2026-03-28 18:40:00+05:30,0.1433333333333333,Percent
2026-03-28 18:40:00+05:30,0.1433333333333333,Percent
2026-03-28 18:41:00+05:30,0.0833333333333333,Percent
2026-03-28 18:41:00+05:30,0.0833333333333333,Percent
2026-03-28 18:41:00+05:30,0.0833333333333333,Percent
2026-03-28 18:41:00+05:30,0.1041115070576546,Percent
2026-03-28 18:42:00+05:30,0.1041115070576546,Percent
2026-03-28 18:42:00+05:30,0.1041115070576546,Percent
2026-03-28 18:42:00+05:30,0.1041115070576546,Percent
2026-03-28 18:42:00+05:30,0.0999902415309659,Percent
2026-03-28 18:43:00+05:30,0.0999902415309659,Percent
2026-03-28 18:43:00+05:30,0.0999902415309659,Percent
2026-03-28 18:43:00+05:30,0.0999902415309659,Percent
2026-03-28 18:43:00+05:30,0.12082601448155775,Percent
2026-03-28 18:44:00+05:30,0.12082601448155775,Percent
2026-03-28 18:44:00+05:30,0.12082601448155775,Percent
2026-03-28 18:44:00+05:30,0.12082601448155775,Percent
2026-03-28 18:44:00+05:30,0.11497704976294701,Percent
2026-03-28 18:45:00+05:30,0.11497704976294701,Percent
2026-03-28 18:45:00+05:30,0.11497704976294701,Percent
2026-03-28 18:45:00+05:30,0.11497704976294701,Percent
2026-03-28 18:45:00+05:30,0.11497704976294701,Percent
2026-03-28 18:45:00+05:30,0.11497704976294701,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1835046042973442,Percent
2026-03-28 18:46:00+05:30,0.1375856354820054,Percent
2026-03-28 18:47:00+05:30,0.1375856354820054,Percent
2026-03-28 18:47:00+05:30,0.1375856354820054,Percent
2026-03-28 18:47:00+05:30,0.1375856354820054,Percent
2026-03-28 18:48:00+05:30,0.13337615107433598,Percent
2026-03-28 18:49:00+05:30,0.13337615107433598,Percent
2026-03-28 18:49:00+05:30,0.13337615107433598,Percent
